620,www.utm.ac.mu,202.123.21.123,-20.1619,57.499,MU.UTM.AC.N1,University of Technology Mauritius,utm.ac.mu,B
621,www.acat.org.sz,196.28.7.66,-26.3167,31.133,SZ.ACAT.ORG.N1,Africa Cooperative Action Trust,acat.org.sz,B
622,pinger.sprace.org.br,200.136.80.16,-23.5242,-46.6653,BR.ORG.SPRACE.N2,Sao Paulo Regional Analysis Center,sprace.org.br,M
623,access.sprace.org.br,200.136.80.18,-23.5242,-46.6653,BR.ORG.SPRACE.N3,Sao Paulo Regional Analysis Center,sprace.org.br,NOT-SET
624,www.cob.edu.bs,65.75.64.69,25.0833,-77.35,BS.COB.EDU.N1,College of the Bahamas,cob.edu.bs,NOT-SET
625,www.bos.gov.ls,196.202.246.8,-29.3167,27.483,LS.BOS.GOV.N1,Bureau of Statistics,www.bos.gov.ls,NOT-SET
626,www.aio.upjs.sk,158.197.16.71,48.7167,21.25,SK.AIO.UPJS.N1,Pavol Jozef Safarik University in Kosice,aio.upjs.sk,NOT-SET
627,cbr-a-ext1.aarnet.net.au,202.158.196.4,-35.252,149.1343,AU.AARNET.CANBERRA.NET,AARNET PoP Canberra,aarnet.net.au,B
628,www.fmci.ens.tn,41.225.8.45,36.8028,10.1797,TN.FMCI.ENS.N1,Universite Montplaisir,fmci.ens.tn,NOT-SET
629,ps.lcg.ustc.edu.cn,202.38.140.115,39.9,116.413,CN.USTC.LCG.PS.EDU.N1,ps.lcg.ustc.edu.cn,ustc.edu.cn,B
630,www.canal2temuco.cl,200.29.188.25,-29.9534,-71.3436,CL.CANAL2TEMUCO.N1,Canal2Temuco,canal2temuco.cl,NOT-SET
631,pinger.uob.edu.pk,121.52.157.112,30.1655,66.9908,PK.UOB.EDU.N3,University of Balochistan,uob.edu.pk,M
632,ns.rcub.bg.ac.rs,147.91.1.5,44.8040,20.4798,RS.BG.AC.N1,University of Belgrade,rcub.bg.ac.rs,B
633,pinger.nca.edu.pk,111.68.102.68,31.567439,74.306972,PK.NCA.EDU.N2,National College of Arts, NCA, Lahore,nca.edu.pk,M
634,pinger-itc.pu.edu.pk,111.68.103.29,31.4956,74.2942,PK.PU.EDU.N2,Punjab University, ITC Department,pu.edu.pk,NOT-SET
635,pinger.aiou.edu.pk,111.68.97.52,33.6830,73.0538,PK.AIOU.EDU.N2,Allama Iqbal Open University, AIOU Islamabad,aiou.edu.pk,M
636,www.geocom.do,200.26.174.210,19.45,-70.7,DO.GEOCOM.N1,Geocom Dominicana,geocom.do,NOT-SET
637,www.fde.ec,200.110.94.62,-2.2038,-79.897,EC.FDE.N1,,fde.ec,B
638,www.corpam.ec,201.219.15.18,-0.2918,-78.5246,EC.CORPAM.N1,Corporacion de Ayuda Mutua Petroecuador, Quito,corpam.ec,NOT-SET
639,pinger.cemb.edu.pk,111.68.103.83,31.477983,74.262919,PK.CEMB.EDU.N2,NCEMB, University of Punjab,cemb.edu.pk,M
640,www.iranlng.ir,62.193.12.226,35.6961,51.4231,IR.IRANLG.N1,Iran LNG Company,iranlng.ir,B
641,www.health.gov.mv,202.21.178.155,4.1667,73.5,MV.HEALTH.GOV.N1,Ministry of Health and Family, Maldives,health.gov.mv,NOT-SET
642,pinger.lhr.nu.edu.pk,111.68.102.125,31.481042,74.303356,PK.NU.EDU.N2,FAST, B-Block, Faisal Town,lhr.nu.edu.pk,M
643,www-wanmon.slac.stanford.edu,134.79.197.197,37.4177,-122.2035,EDU.SLAC.STANFORD.N16,SLAC National Accelerator Laboratory,slac.stanford.edu,NOT-SET
644,www.apdf.org.ml,217.64.107.135,12.65,-8,ML.ADPF.ORG.N1,L'association pour le Progres et la Defense des Droits des Femme,adpf.org.ml,NOT-SET
645,www.cbt.tm,217.174.226.81,37.95,58.3833,TM.CBT.N1,Centrl Bank of Turkmenistan,cbt.tm,NOT-SET
646,www.mogbiz.by,194.158.206.243,53.9139,30.3364,BY.MOGBIZ.N1,Mogbiz,mogbiz.by,NOT-SET
647,www.afyamzuri.org.zm,196.46.124.19,-15.8667,27.7667,ZM.AFYAMZURI,ORG.N1,AFYAMZUTI HIV Prevention and Wellness,afyamzuri.org.zm,NOT-SET
648,www.nic.mr,82.151.64.7,18.086,-15.975,MR.NIC.N2,NIC Mauritanie,nic.mr,NOT-SET
649,www.noor.net,217.139.227.20,30.0403,31.2160,EG.NOOR.NET.N1,NOOR Advanced Technologies, SAE,noor.net,NOT-SET
650,www.act.edu.om,212.72.26.54,23.6138,58.5922,OM.ACT.EDU.N1,Al Musanna College of Technoogy,act.edu.om,NOT-SET
651,ns1.credis.ro,195.95.166.203,44.4351,26.0801,RO.CREDIS.N3,Credis,credis.ro,NOT-SET
652,www.presidencymaldives.gov.mv,202.1.201.180,4.1787,73.5126,MV.PRESIDENCYMALDIVES.GOV.N1,The Presidents Office, Government of Maldives,presidencymaldives.gov.mv,NOT-SET
653,pingerqta.pern.edu.pk,121.52.157.157,30.269561,66.939694,PK.PINGERQTA.PERN.EDU.N2,HEC  Quetta Regional Centre,pern.edu.pk,M
654,pinger.lcwu.edu.pk,111.68.103.135,31.544775,74.328958,PK.LCWU.EDU.N2,Lahore College of Women University,lcwu.edu.pk,M
655,www.nelly.com.do,200.88.126.40,18.4667,-69.9,DO.NELLY.COM.N1,Acqitucasa Republica Dominicana,nelly.com.do,NOT-SET
656,www.mtec.by,91.149.189.220,53.9,27.5667,BY.MTEC.N1,Molodechno economic and trade college!,mtec.by,B
657,www.college.edu.sn,196.1.94.92,14.6707,-17.4381,SN.COLLEGE.EDU.N1,Portail de Developpement Professionnel pour Education,college.edu.sn,NOT-SET
658,www.surcollege.edu.om,85.154.240.82,22.5667,59.5289,OM.SURCOLLEGE.EDU.N1,Sur College of Applied Sciences,surcollege.edu.om,NOT-SET
659,pinger.ustb.edu.pk,213.229.80.194,32.9844,70.6025,PK.USTB.EDU.N2,University of Science & Technology, IT Block, Near Sports Complex, Kohat Road, Bannu,ustb.edu.pk,NOT-SET
660,pinger.kohat.edu.pk,121.52.146.180,33.521825,71.446622,PK.KOHAT.EDU.N2,KUST, Kohat,kohat.edu.pk,M
661,www.refer.ga,217.77.72.76,0.3833,9.45,GA.REFER,N1,Campus numerique francophone de Libreville,refor.ga,NOT-SET
662,www.ic.edu.lb,77.235.128.5,33.8333,35.8333,LB.IC.N1,International College,ic.edu.lb,NOT-SET
663,www.muni.cz,147.251.5.231,49.1987,16.6051,CZ.MUNI.N1,Masaryk University,muni.cz,NOT-SET
664,www.zedmobile.co.zm,81.199.101.213,-12.8167,28.2,ZM.ZEDMOBILE.CO.ZM,vCash,zedmobile.co.zm,NOT-SET
665,pinger.usindh.edu.pk,121.52.154.50,25.418178,68.262133,PK.USINDH.EDU.N2,University of Sindh, Jamshoro,usindh.edu.pk,M
666,www.tele.gl,194.177.224.40,64.1833,-51.75,GL.TELE.N1,Tele Post,tele.gl,NOT-SET
667,pinger.cdac.in,196.1.113.251,18.5204,73.8567,IN.PUNE.CDAC.N2,NetOps, SANG-C-DAC, HQ-Pune,cdac.in,M
668,www.ttu.tj,77.95.1.234,38.5367,68.78,TJ.TTU.N1,Tajik Technical Uuniversity,ttu.tj,NOT-SET
669,www.ygsmrb.org.ye,82.114.183.106,15.3520,44.2074,YE.YGSMRB.ORG.N1,Yemen Geological Survey Minerals and Resources Board,ygsmrb.org.ye,NOT-SET
670,aup.seecs.edu.pk,121.52.146.67,34.0207,71.4830,PK.AUP.SEECS.EDU,Agriculture University Peshawar,aup.edu.pk,M
671,geo.mff.cuni.cz,195.113.28.130,50.0866,14.4106,CZ.CUNI.GEO.MFF.N1,Geographical Department, Charles University, Prague,mff.cuni.cz,NOT-SET
672,ns1.swiftkenya.com,80.240.192.7,-0.0996,34.7508,KE.SWIFTKENYA.COM.N1,Swift Global,swiftkenya.com,B
673,pinger.isra.edu.pk,121.52.155.245,25.43475,68.380333,PK.ISRA.EDU.N2,ISRA Hyderabad,isra.edu.pk,M
674,hn.ly,174.37.215.98,32.8896,13.1706,LY.HN.N1,AWS Hotel Reservations,hn.ly,NOT-SET
675,www.espe.edu.ec,192.188.58.167,-0.9331,-78.6160,EC.ESPE.EDU.EC,Army Polytechnic School,espe.edu.ec,NOT-SET
676,twmb.info,61.56.191.124,24.74867,121.76520,TW.TWMB.INFO.N1,Subsidiary of Taiwan Mobile Co., Ltd.,twmb.info,NOT-SET
677,www.avaza.gov.tm,217.174.229.211,40.0251,52.9576,TM.AVAZA.GOV.N1,Awaza National Tourist Zone,avaza.gov.tm,NOT-SET
678,www.nahaltrading.com.eg,41.222.168.137,30.0474,31.2420,EG.NAHAL.COM.N1,N.A.H.A.L. Trading,nahaltrading.com.eg,NOT-SET
679,www.adencomplex.com.ye,195.94.0.128,12.8000,45.0333,YE.ADENCOMPLEX.COM.N1,Aden Complex Touristic,adencomplex.com.ye,NOT-SET
680,www.queenscollege.edu.ye,195.94.0.226,15.3520,44.2075,YE.QUEENSCOLLEGE.EDU.N1,Queens International Junior College,queenscollege.edu.ye,NOT-SET
681,pingerjms.pern.edu.pk,121.52.154.11,25.4178,68.2627,PK.PERNSINDHUPOP.EDU.N2,Sindh University, Jamshoro,pern.edu.pk,M
682,hu.seecs.edu.pk,121.52.150.71,34.422494,73.245544,PK.HU.EDU.N2,Hazara University,hu.edu.pk,NOT-SET
683,www.nrf.ae,195.229.146.76,25.1033,55.1685,AE.NRF.N1,National Research Foundation,nrf.ae,NOT-SET
684,www.cambridge.edu.jo,80.90.160.133,31.9494,35.9329,JO.CAMBRIDGE.EDU,Cambridge High School,cambridge.edu.jo,NOT-SET
685,www.kfmc.med.sa,193.37.143.55,24.6880,46.7224,SA.KFMC.MED,King Fahd Medical City,kfmc.med.sa,NOT-SET
686,pingerpwr.pern.edu.pk,121.52.150.242,33.991158,71.442767,PK.PERNPWRPOP.EDU.N2,HEC, RC Peshawar,pern.edu.pk,M
687,www.uew.edu.gh,41.74.91.129,5.3375,-0.6255,GH.UEW.EDU.N1,University of Education. Winneba,uew.edu.gh,NOT-SET
688,sbkwu.seecs.edu.pk,121.52.157.21,30.1915882,66.961221,PK.SBKWU.SEECS.EDU,SBK Women University Quetta,seecs.edu.pk,NOT-SET
689,nukhimain.seecs.edu.pk,111.68.108.109,24.856898,67.264848,PK.NUKHIMAIN.SEECS.EDU,NU-FAST Karachi,seecs.edu.pk,M
690,pingerisl-qau.pern.edu.pk,111.68.106.246,33.746176,73.135705,PK.PINGERISL-QAU.PERN.EDU,PERN PoP, Quaid-e-Azam university,pern.edu.pk,M
691,pingerkhi-uok.pern.edu.pk,111.68.107.242,24.9400231,67.12093,PK.PINGERKHI-UOK.PERN.EDU,University of Karachi,pern.edu.pk,M
692,196.21.45.139,196.21.45.139,-33.92,18.41,ZA.BONTANY.UWC.AC.N1,Department of Botany, Univ of Western Cape,bontany.uwc.ac.za,NOT-SET
693,www.bcpng.org.pg,124.240.221.35,-9.4645,147.1591,PG.BCPNG.ORG,Business Council of Papua New Guinea,bcpng.org.pg,NOT-SET
694,www.energy.gov.mn,202.179.8.199,47.9239,106.9136,MN.ENERGY.GOV.N1,Ministry of Mineral Resources and Energy,energy.gov.mn,NOT-SET
695,www.hraparak.am,95.140.200.217,40,45,AM.HRAPARAK.N1,Hraparak.am,hraparak.am,B
696,www.nu.edu.sa,212.26.74.5,17.4917,44.1323,SA.NU.EDU,Najran University,nu.edu.sa,NOT-SET
697,www.psmchs.edu.sa,213.230.21.42,26.2769,50.1472,SA.PSMCHS.EDU,Prince Sultan Military College of Health Sciences,psmchs.edu.sa,NOT-SET
698,sau.seecs.edu.pk,121.52.155.69,25.4333,68.5573,PK.SAU.SEECS.EDU,Sindh Agriculture University,seecs.edu.pk,M
699,pingerisl-fjwu.pern.edu.pk,111.68.106.250,33.585848,73.064719,PK.PINGERISL-FJWU.PERN.EDU,PERN PoP, Fatima Jinnah Women University,pern.edu.pk,M
700,www.ucc.edu.gh,41.204.53.162,5.1035,-1.2825,GH.UCC.EDU.N1,University of Cape Coast,ucc.edu.gh,NOT-SET
701,www.campucss.edu.pe,206.214.217.238,-11.8499,-76.4461,PE.CAMPUCSS.EDU,Universidad Catolica Sedes Sapientiae,campucss.edu.pe,NOT-SET
702,www.antenalivre.pt,94.46.3.16,38.6796,-8.4622,PT.ANTENALIVRE,Antenalivre,antenalivre.pt,NOT-SET
703,www.undp.tj,94.199.19.7,38.5367,68.7800,TJ.UNDP,United Nations Development Programe,undp.tj,NOT-SET
704,www.agriportail.tn,193.95.21.131,36.818,10.1660,TN.AGRIPORTAIL,Portal of Agriculture in Tunisia,agriportail.tn,NOT-SET
705,www.bis.k12.tr,212.58.28.139,41.0053,28.977,TR.BIS.K12,British International School,bis.k12.tr,NOT-SET
706,www.cayirova.ber.tr,82.222.57.141,40.8533,29.8815,TR.CAYIROVA.BER,City of Cayirova,cayirova.ber.tr,NOT-SET
707,www.doctors.ly,41.254.33.86,32.8711,13.1935,LY.DOCTORS.N1,Libyan Spider,doctors.ly,NOT-SET
708,www.cnaps.mg,41.188.38.233,-18.9149,47.5316,MG.CNAPS,National Social Insurance fund,cnaps.mg,NOT-SET
709,www.benuestate.gov.ng,41.222.209.140,7.7306,8.5361,NG.BENUESTATE.GOV,Government of Benue State of Nigeria,benuestate.gov.ng,NOT-SET
710,www.manila.gov.ph,203.167.111.1,14.5861,120.9825,PH.MANILA.GOV,City Of Manila,manila.gov.ph,NOT-SET
711,www.cbu.uz,195.158.31.77,41.2667,69.2167,UZ.CBU,Central Bank of Uzbekistan,cbu.uz,NOT-SET
712,www.gi.alaska.edu,137.229.21.85,64.8390,-147.7847,EDU.GI.ALASKA.N1,Geographical Institute, University of Alaska at Fairbanks,gi.alaska.edu,NOT-SET
713,www.gov.bw,168.167.134.24,-24.6464,25.9119,BW.GOV.N1,Government of Botswana,gov.bw,B
714,www.oag.org.bw,168.167.134.74,-24.6919,25.8785,BW.OAG.ORG.N1,Office of the Auditor General,oag.org.bw,NOT-SET
715,www.bankofbotswana.bw,83.143.28.88,-24.6570,25.9119,BW.BANKOFBOTSWANA.N1,Bank of Botswana,bankofbotswana.bw,NOT-SET
716,www.hastingsdc.govt.nz,202.191.43.42,-39.6499,176.8350,NZ.HASTINGSDC.GOVT.NZ,Hastings District Council,hastingsdc.govt.nz,NOT-SET
717,www.seanet.org.nz,131.203.86.114,-41.2925,174.7732,NZ.SEANET.ORG.N1,SeaNet,seanet.org.nz,NOT-SET
718,www.egrem.com.cu,200.55.168.173,23.1256,-82.3267,CU.EGREM.COM.N1,Egrem La Puertas de la Musica,egrem.com.cu,NOT-SET
719,www.ab.kg,195.38.166.130,42.8731,74.6003,KG.AB.N1,Aiyl Bank,ab.kg,NOT-SET
720,www.akme.kg,85.115.208.108,42.8731,74.6003,KG.AKME.N1,ACME Studio,Akme.kg,NOT-SET
721,www.uaa.alaska.edu,137.229.141.83,61.1908,-149.828,EDU.UAA.ALASKA.N1,University of Alaska at Anchorage,uaa.alaska.edu,NOT-SET
722,pinger.iba-suk.edu.pk,121.52.155.76,27.726253,68.819397,PK.PINGER.IBA-SUK.EDU,IBA Sukkur,iba.edu.pk,M
723,pingerlhr-gcu.pern.edu.pk,111.68.102.210,31.5747,74.3076,PK.PINGERLHR-GCU.PERN.EDU,Government College University,pern.edu.pk,M
724,www.estamer.ae,83.111.201.4,25.2644,55.3117,AE.ESTAMER.AE,National Continuous Development and Professional Rehabilitation Program,estamer.ae,NOT-SET
725,www.princeton.edu,128.112.132.86,40.3446,-74.6547,EDU.PRINCETON.N4,Princeton University,princeton.edu,NOT-SET
726,www.bidvestnamibia.com.na,41.218.69.50,-22.7,17.083,NA.BIDVESTNAMIBIA.COM,Bidvest Namibia,www.bidvestnamibia.com.na,NOT-SET
727,www.aser.sn,41.208.153.76,14.75,-17.333,SN.ASER,Agence Senegalise de Electrification Rurale,aser.sn,NOT-SET
728,www.esmt.sn,213.154.80.147,14.7253,-17.4647,SN.ESMT,Ecole Superieure Multinationale des Telecommunications,Terrain foyer Rocade, Dakar Liberte, SENEGAL,esmt.sn,B
729,www.noclibya.com.ly,62.240.36.38,32.8863,13.1891,LY.NOCLIBYA.COM.N1,National Oil Company,noclibya.com.ly,NOT-SET
730,www.libyana.ly,62.240.36.58,32.8762,13.1875,LY.LIBYANA.N1,Libyana Mobile Phone,libyana.ly,NOT-SET
731,www.moedu.gov.iq,78.109.236.122,35.4688,44.3910,IQ.MOEDU.GOV.N1,Ministry of Education,moedu.gov.iq,NOT-SET
732,www.see.gob.do,190.167.196.166,18.4961,-69.9193,DO.SEE.GOB.N1,Ministerio de Educacion,see.gob.do,NOT-SET
733,www.fid.mg,41.188.9.131,-18.9149,47.5316,MG.FID,Response Fund for Development,fid.mg,B
734,www.aun.edu.ng,41.223.136.5,9.2035,12.4954,NG.AUN.EDU,American University of Nigeria,aun.edu.ng,NOT-SET
735,www.gsis.gov.ph,210.5.70.65,14.6091,121.0223,PH.GSIS.GOV,Government service Insurance system,gsis.gov.ph,NOT-SET
736,www.minzdrav.uz,62.209.153.230,41.2667,69.2167,UZ.MINZDRAV,Ministry of Health Uzbekistan,minzdrav.uz,NOT-SET
737,win17.b2web.com.ve,200.74.197.244,10.4910,-66.9021,VE.WIN17.B2WEB.COM,Inversions B2Web,win17.b2web.com.ve,NOT-SET
738,www.inia.gov.ve,190.202.124.231,10.2446,-67.5937,VE.INIA.GOV,Gobierno Bolivariano de Venezuela,inia.gov.ve,NOT-SET
739,www.intercafe.bi,196.2.8.201,-3.3762,29.3593,BI.INTERCAFE.N1,InterCafe Burundi,intercafe.bi,NOT-SET
740,www.afrinet.cd,41.222.216.214,-4.3208,15.298,CD.AFRINET.N1,The African Society of Communication and Internet,afrinet.cd,B
741,airuniversity.seecs.edu.pk,111.68.96.101,33.713275,73.023525,PK.AIRUNIVERSITY.EDU.N2,Air University,airuniversity.edu.pk,M
742,www.sharif.ir,81.31.160.60,35.7027,51.3513,IR.SHARIF,Sharif University,sharif.ir,NOT-SET
743,www.alief.dz,193.194.64.87,36.7128,3.2124,DZ.ALIEF,Fournisseur de solutions Telecom et reseaux d' entreprises,alief.dz,NOT-SET
744,pinger.numl.edu.pk,111.68.97.109,33.667246,73.050663,PK.NUML.EDU,NUML University Islamabad,numl.edu.pk,M
745,quest.seecs.edu.pk,121.52.155.122,26.235942,68.390089,PK.QUEST.SEECS.EDU,Quaid-e-Awam University of Engineering, Science and Technology,seecs.edu.pk,M
746,www.cgr.gob.ni,165.98.53.164,12.1508,-86.2683,NI.CGR.GOB,Comptroller General of Republic of Nicaragua,cgr.gob.ni,NOT-SET
747,www.tarena.tj,77.95.0.38,38.5367,68.7800,TJ.TAREENA,The Tajik Academy Research and Educational Networks Association,tarena.tj,NOT-SET
748,www.akcansa.com.tr,178.18.195.34,41.0053,28.977,TR.AKCANSA.COM,AKCANSA,akcansa.com.tr,NOT-SET
749,www.realbroadband.co.sz,196.28.7.21,-26.3167,31.1333,SZ.REALBROADBAND.CO,Real Broadband,realbroadband.co.sz,NOT-SET
750,www.lbr.gov.lr,83.229.80.155,6.3193,-10.810,LR.GOV.N1,Liberia Business Registry,lbr.gov.lr,B
751,www.iut.ac.ir,217.219.19.121,32.6514,51.6792,IR.IUT.AC.N1,Isfahan University of Technology,iut.ac.ir,NOT-SET
752,www.sierratel.sl,41.205.231.217,8.4841,-13.2287,SL.SIERRATEL,Sierra Tel,sierratel.sl,B
753,www.amcham.uz,217.29.116.177,41.2667,69.2167,UZ.AMCHAM,American Chamber of Commerce,amcham.uz,NOT-SET
754,www.fpf.br,201.90.252.245,-3.06,-60.00,BR.FPF.N1,Paulo Feitoza Foundation - Satellite link,fpf.br,NOT-SET
755,maggie1.seecs.edu.pk,115.186.131.81,33.642886,72.990525,PK.SEECS.EDU.N6,School of Electrical Engineering and Computer Sciences, NUST,seecs.edu.pk,M
756,www.stmaryuniversitycollege.edu.et,213.55.83.210,9.0227,38.7468,ET.STMARYCOLLEGE.N3,St Mary University College,stmarycollege.edu.et,B
757,ultralog.ampath.net,198.32.252.3,25.77,-80.90,NET.AMPATH.N2,Florida International University,ampath.net,M
758,lse.seecs.edu.pk,111.68.102.40,31.509683,74.347606,PK.LSE.EDU.N3,Lahore School of Economics,seecs.edu.pk,NOT-SET
759,www.acf.ci,213.136.96.12,5.3363,-4.0278,CI.ACF.N1,Alliance Credit Finance,acf.ci,NOT-SET
760,www.cinfo.cu,169.158.178.119,23.1359,-82.3583,CU.CINFO.N1,Ciencias de la Informacion,cinfo.cu.,NOT-SET
761,pingerlhr.pern.edu.pk,111.68.105.106,31.510717,74.352967,PK.PERNLHRPOP.EDU.N1,PERN POP LAHORE,pern.edu.pk,M
762,kinnaird.seecs.edu.pk,111.68.105.183,31.537206,74.340678,PK.KINNAIRD.SEECS.EDU,Kinnaird College for Women Lahore,kinnaird.seecs.edu.pk,M
763,nuisb.seecs.edu.pk,111.68.96.89,33.655387,73.015437,PK.NUISB.SEECS.EDU,FAST-NU Islamabad,seecs.edu.pk,M
764,pingerkhi-cpsp.pern.edu.pk,111.68.107.246,24.8376048,67.0588744,PK.PINGERKHI-CPSP.PERN.EDU,College of Physician and Surgeon,pern.edu.pk,M
765,kitka.marnet.net.mk,194.149.131.2,42,21.433,MK.MARNET.N1,NOT-SET,marnet.net.mk,NOT-SET
766,www.ans.edu.ni,200.30.165.170,12.1508,-86.2683,NI.ANS.EDU,American Nicaraguan School,ans.edu.ni,NOT-SET
767,www.accommodationpng.com.pg,202.171.240.208,-9.4723,147.2,PG.ACCOMMODATIONPNG.COM,The Hideway Hotel,accommodationpng.com.pg,NOT-SET
768,www.edtc.ac.pg,202.95.202.7,-9.4723,147.20,PG.EDTC.AC,www.edtc.ac.pg,edtc.ac.pg,NOT-SET
769,www.advocatus.pt,94.46.217.31,38.7069,-9.1356,PT.ADVOCATUS,Advocatus,advocatus.pt,NOT-SET
770,www.ccis.org.tn,41.228.38.39,34.7452,10.7613,TN.CCIS.ORG,Chamber Of Commerce and Industry,ccis.org.tn,NOT-SET
771,www.corpozulia.gov.ve,200.11.236.213,10.2188,-72.0175,VE.CORPOZUELIA.GOV,Corpozulia Gov,corpozulia.gov.ve,NOT-SET
772,maggie2.seecs.edu.pk,115.186.131.82,33.642886,72.990525,PK.SEECS.EDU.N7,School of Electrical Engineering and Computer Sciences, NUST,seecs.edu.pk,M
773,www.kpl.net.la,115.84.101.244,17.9648,102.6069,LA.KPL.NET.N1,Khaosan Pathet Lao (KPL),kpl.net.la,NOT-SET
774,www.laopdr.gov.la,203.110.66.105,17.9667,102.6,LA.LAOPDR.N1,National Portal of LAOPDR,laopdr.gov.la,NOT-SET
775,www.tfanus.com.er,196.200.99.1,5.3324,38.9262,ER.TFANUS.COM.N1,TFanus Enterprises,www.tfanus.com.er,NOT-SET
776,www.agrimarket.gov.bt,202.144.151.52,27.4756,89.6087,BT.AGRIMARKET.N1,Department of Agricultural Marketing and Cooperatives,agrimarket.gov.bt,NOT-SET
777,www.advsouth.co.nz,202.174.117.137,-43.5410,172.6474,NZ.ADVSOUTH.CO.N1,Adventure S0uth New Zealand,advsouth.co.nz,NOT-SET
778,www.agriculture.gouv.ci,196.201.67.171,5.3364,-4.026,CI.AGRICULTURE.GOUV.N1,Ministere de l'agriculture,agriculture.gouv.ci,NOT-SET
779,pingerkhi.pern.edu.pk,111.68.108.11,24.8881778,67.065914,PK.PERNKHIPOP.EDU.N2,PoP PERN, HEC Regional Office, Karachi,pern.edu.pk,M
780,pingermtn.pern.edu.pk,121.52.158.210,30.269726,71.506455,PK.PERNMTNPOP.EDU.N2,PERN2 BZU Multan PoP,pern.edu.pk,MB
781,pinger.giki.edu.pk,121.52.146.230,34.06904,72.64333,PK.GIKI.EDU.N1,Ghulam Ishaq Khan Institute,giki.edu.pk,M
782,pinger.vu.edu.pk,111.68.103.35,31.40080883,74.21349138,PK.VU.EDU,Virtual University,vu.edu.pk,M
783,www.uas.alaska.edu,137.229.218.103,58.3838,-134.6410,EDU.UAS.ALASKA.N1,University of Alaska Southeast,uas.alaska.edu,NOT-SET
784,193.111.11.8,193.111.11.8,38.56,68.7739,TJ.911DUSHANBE.N1,911 Dushanbe,911dushanbe.tj,NOT-SET
785,www.brahman.iway.na,196.44.136.32,-22.57,17.08,NA.BRAHMAN.IWAY,Naminian Brahman Breeders Society,www.brahman.iway.na,NOT-SET
786,www.emploi.nat.tn,41.224.37.230,36.818,10.1660,TN.EMPLOI.NAT,National Agency for Employment and Self Employment,emploi.nat.tn,NOT-SET
787,www.alihan.com.tr,94.199.200.115,41.0053,28.977,TR.ALIHAN.COM,Ali Han Web Designer,alihan.com.tr,NOT-SET
788,www.argon.com.tr,212.175.236.104,41.0053,28.977,TR.ARGON.COM,Argon Kimya,argon.com.tr,NOT-SET
789,www.agrinamibia.com.na,196.44.136.21,-22.5589,17.0825,NA.AGRINAMIBIA.COM.N1,Namibia Agricultural Union,agrinamibia.com.na,B
790,www.sjtu.edu.cn,202.120.2.102,31.0178,121.4325,CN.SJTU.EDU.N2,Shanghai Jiaotong University,sjtu.edu.cn,NOT-SET
791,www.unibe.edu.do,200.26.171.243,18.4690,-69.9044,DO.UNIBE.EDU.N1,Universidad Iberoamericana,unibe.edu.do,NOT-SET
792,www.aportmall.kz,212.154.192.83,43.2505,76.8506,KZ.APORTMALL.N1,APort Malls,aportmall.kz,NOT-SET
793,www.sud.fo,217.172.81.67,62.2274,-6.5756,FO.SUD.N1,Sud Choir,sud.fo,NOT-SET
794,www.eastafricauniversity.net,110.4.46.95,11.2833,49.1667,SO.EASTAFRICAUNIVERSITY.N1,East Africa University,eastafricauniversity.net,B
795,www.out.ac.tz,196.43.84.246,-6.7640,39.2707,TZ.OUT.AC.N1,Open University of Tanzania,out.ac.tz,NOT-SET
796,www.tishreen.edu.sy,95.159.58.36,35.5210,35.8075,SY.TISHREEN.EDU.N1,Tishreen University,tishreen.edu.sy,NOT-SET
797,www.aic.ac.nz,119.224.133.130,-36.8556,174.7651,NZ.AIC.AC.N1,Aukland International College,aic.ac.nz,B
798,pinger.sesame.org.jo,80.90.171.80,32.1146,35.7144,JO.SESAME.ORG.N1,SESAME - Synchrotron-light for Experimental Science and Applications in the Middle East,sesame.org.jo,MB
799,www.grin.by,87.252.253.254,53.6814,23.8146,BY.GRIN.N1,Ltd. Grodno information network,grin.by,NOT-SET
800,buitms.seecs.edu.pk,121.52.157.190,30.214317,66.993094,PK.BUITMS.SEECS.EDU,Balochistan University of Information Technology, Engineering and Management Sciences,seecs.edu.pk,M
801,pingerfsbd.pern.edu.pk,121.52.153.242,31.4338079,73.0689096,PK.PERNFSBDPOP.EDU.N1,PERN2 POP FAISALABAD,pern.edu.pk,M
802,cae.seecs.edu.pk,121.52.147.136,34.0625,71.987778,PK.CAE.SEECS.EDU,NUST-CAE PAF Academy Risalpur .,seecs.edu.pk,M
803,atlantic.com.gh,196.201.163.43,5.5557,-0.1963,GH.ATLANTIC.COM.N2,Atlantic Group,atlantic.com.gh,NOT-SET
804,www.adpolice.gov.ae,194.170.200.102,24.4385,54.4233,AE.ADPOLICE.GOV.N1,Abu Dhabi Police,adpolice.gov.ae,NOT-SET
805,www.gijima.com.na,196.44.128.214,-22.57,17.08,NA.GIJIMA.COM,Gijima Technology people,gijima.com.na,NOT-SET
806,www.andina.com.pe,190.102.133.195,-7.8281,-74.8236,PE.ANDINA.COM,Agencia Peruana de Noticias,andina.com.pe,NOT-SET
807,www.bte.com.tn,193.95.75.120,36.818,10.1660,TN.BTE.COM,Bank of Tunisia and UAE,bte.com.tn,NOT-SET
808,www.afcp.kz,89.218.26.206,43.2525,76.9365,KZ.AFCP.N1,Al Falah Capital Partners,afcp.kz,NOT-SET
